"ページ番号","使用するコマ割りテンプレ","漫画作成のプロンプト","コマ別テキストJSON","outfit_id"
"25","テキストページ","◆【テキストページ】このページは画像生成不要。EPUB製本時にテキストとして直接レンダリングする。
◆【コラム⑥ 2ページ目】

ここが、多くの人が誤解している最大のポイントだ。

「AI を使う」と「AI を作る」は、まったく違うスキルだ。AI を作るには確かにプログラミングが必要で、数学も統計も英語の論文も読まなければならない。だがそれは、車を運転するのに車の設計図を理解する必要がないのと同じ。私たちが向き合うのは「AI を使う」側であり、そこに必要なのは免許証ではなく、〝日本語で話しかける勇気〟だけだ。

第5章でミサキがエンターを押した瞬間、5年間止まっていた〝何かに踏み出す感覚〟が戻ってきた。日本語で話しかけた。日本語で返ってきた。それだけのことだった。だが、それだけのことが、最初の一歩としてどれほど大きいかは、踏み出した人にしか分からない。

もし今、あなたが「私には、無理」と思っているなら、それは古い〝黒い画面〟のイメージに縛られているだけかもしれない。実際のAIは、もっと優しい顔をしている。今夜、Claude のサイトを開いて、「今日のごはん、何にしよう？」と書き込んでみてほしい。返ってくる答えは、専門家の論文ではなく、隣の友人のような優しい提案だろう。

そのとき、あなたはもう AI ユーザーだ。次の章では、ミサキが「触り始めた後」に直面する、もうひとつの戦いが始まる。","[]",""
"26","テンプレ1","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): 第6章扉ページ。深夜のリビングでスマートフォンを持つミサキ。スマホ画面の光だけが暗闇に浮かぶ。タイトル「第6章　毎日投稿という戦い」を画面中央に配置。時計は深夜0時。 セリフ: なし ナレーション: なし オノマトペ: ジリリリリ……！","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""第6章　毎日投稿という戦い""}]","misaki_work_home"
"27","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): スマートフォンのアラームが鳴る。深夜0時の表示。 セリフ: なし ナレーション: 「ジリリリリ……！　スマートフォンのアラームが鳴った。深夜0時。ひなたがようやく寝た後の「ミサキの作業時間」の合図だ。」 オノマトペ: ジリリリリ
2コマ目 (中段): ミサキがノートパソコンを開く。 セリフ: なし ナレーション: 「タクヤと相談して決めたアカウント名は「@misaki_wanope_mama」。ワンオペママのリアルを発信するアカウント。」 オノマトペ: カチャ
3コマ目 (下段): Claudeとのチャット画面。ミサキが真剣な顔で作業している。 セリフ: なし ナレーション: 「Claudeと一緒にプロフィール文を練り、Canvaで投稿テンプレートを作り、最初の投稿テーマを決めた。3時間かかった。」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ジリリリリ……！　スマートフォンのアラームが鳴った。深夜0時。ひなたがようやく寝た後の「ミサキの作業時間」の合図だ。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""タクヤと相談して決めたアカウント名は「@misaki_wanope_mama」。ワンオペママのリアルを発信するアカウント。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""Claudeと一緒にプロフィール文を練り、Canvaで投稿テンプレートを作り、最初の投稿テーマを決めた。3時間かかった。""}]","misaki_work_home"
"28","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): ミサキがスマートフォンの投稿ボタンに指を乗せている。ドキドキの演出。投稿テーマ「夜泣きを乗り越えた5つの方法」が画面に見える。 セリフ: ミサキ（内心）「……えいっ！」 ナレーション: 「「夜泣きを乗り越えた5つの方法」。ミサキは投稿ボタンに指を乗せた。」 オノマトペ: ドキドキドキドキ
2コマ目 (下・小): 投稿が完了。自分の言葉が世界に公開された瞬間。 セリフ: なし ナレーション: 「自分の言葉が、経験が、世界中に公開された。」 オノマトペ: ポチッ","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……えいっ！""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""「夜泣きを乗り越えた5つの方法」。ミサキは投稿ボタンに指を乗せた。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""自分の言葉が、経験が、世界中に公開された。""}]","misaki_work_home"
"29","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 1時間後、ミサキがスマホを確認する。 セリフ: なし ナレーション: 「1時間後。いいねを確認した。」 オノマトペ: なし
2コマ目 (中段): スマホ画面クローズアップ。「いいね 3」表示。 セリフ: ミサキ（内心）「……3」 ナレーション: 「うち2つはタクヤ。もう1つは知らないアカウント。」 オノマトペ: なし
3コマ目 (下段): ミサキがしょんぼりしながらも納得しようとする表情。 セリフ: ミサキ（内心）「……まあ、最初はこんなもんか」 ナレーション: 「わかっていた。わかっていたけど、少しだけ凹んだ。」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""1時間後。いいねを確認した。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……3""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""うち2つはタクヤ。もう1つは知らないアカウント。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……まあ、最初はこんなもんか""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""わかっていた。わかっていたけど、少しだけ凹んだ。""}]","misaki_work_home"
"30","テンプレ7","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ7: 左大＋右上下2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (左・大): カレンダーとスマホ画面が並ぶ構図。ミサキが淡々と投稿し続けている姿。 セリフ: なし ナレーション: 「毎日投稿を続けた。タクヤのアドバイスに従って、毎日1投稿。テーマはClaudeと一緒に週単位で計画する。」 オノマトペ: なし
2コマ目 (右上): 3日目のスマホ画面。「いいね 5、フォロワー増加0」の表示。 セリフ: ミサキ（内心）「3日目……いいね5、フォロワー増加ゼロ」 ナレーション: なし オノマトペ: なし
3コマ目 (右下): 5日目のスマホ画面。「いいね 4」の表示。 セリフ: ミサキ（内心）「5日目……いいね4、フォロワー増加1（スパムだった）」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""毎日投稿を続けた。タクヤのアドバイスに従って、毎日1投稿。テーマはClaudeと一緒に週単位で計画する。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""3日目……いいね5、フォロワー増加ゼロ""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""5日目……いいね4、フォロワー増加1（スパムだった）""}]","misaki_work_home"
"31","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 1週間後のスマホ画面。統計表示。「平均いいね4.2、フォロワー12人（半分スパム）」。 セリフ: ミサキ（内心）「一週間……平均いいね4.2、フォロワー12人（半分はスパム）」 ナレーション: なし オノマトペ: なし
2コマ目 (中段): 夜、ひなたを寝かしつけた後、自分の投稿を見返すミサキ。 セリフ: ミサキ（内心）「……つまらない」 ナレーション: 「夜、ひなたを寝かしつけた後、自分の投稿を見返した。」 オノマトペ: なし
3コマ目 (下段): 画面をスクロールしながら考え込むミサキ。暗い表情。 セリフ: ミサキ（内心）「どこかで見たことがある。他のアカウントでも同じことを言っている」 ナレーション: 「ミサキの投稿を見る理由が、読者にはなかった。」 オノマトペ: ガーン……","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""一週間……平均いいね4.2、フォロワー12人（半分はスパム）""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……つまらない""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""夜、ひなたを寝かしつけた後、自分の投稿を見返した。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""どこかで見たことがある。他のアカウントでも同じことを言っている""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキの投稿を見る理由が、読者にはなかった。""}]","misaki_work_home"
"32","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): ミサキが週次面談でタクヤに打ち明ける。Zoom画面越しの構図。少し恥ずかしそうな顔。 セリフ: タクヤ「最近の投稿、見せてもらえますか？」 ナレーション: 「ミサキは週次面談でタクヤに打ち明けた。」 オノマトペ: なし
2コマ目 (下・小): 画面共有で投稿を見せる。タクヤが少し間を置く。 セリフ: タクヤ「……内容は悪くないですよ。でも、佐藤さんらしさがない」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""最近の投稿、見せてもらえますか？""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキは週次面談でタクヤに打ち明けた。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""……内容は悪くないですよ。でも、佐藤さんらしさがない""}]","misaki_work_home"
"33","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): タクヤが続ける。ミサキが「ズキッ」とする演出。 セリフ: タクヤ「この投稿、誰が書いたかわからないですよね。育児メディアの記事と区別がつかない」 ナレーション: なし オノマトペ: ズキッ
2コマ目 (中段): タクヤが核心を突く。 セリフ: タクヤ「AIに「投稿を作って」とだけ伝えていませんか？」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): ミサキが認める。 セリフ: ミサキ「……そうかもしれません」 セリフ: タクヤ「AIが悪いんじゃないんです。指示が曖昧なんです。曖昧な指示には、曖昧な答えしか返ってこない」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""この投稿、誰が書いたかわからないですよね。育児メディアの記事と区別がつかない""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""AIに「投稿を作って」とだけ伝えていませんか？""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""……そうかもしれません""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""AIが悪いんじゃないんです。指示が曖昧なんです。曖昧な指示には、曖昧な答えしか返ってこない""}]","misaki_work_home"
"34","テンプレ2","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ2: 上下2段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): タクヤが具体的な指示の例文をタイプして見せる。 セリフ: タクヤ「たとえば、こう指示してみてください——今朝3時に夜泣きで起きて、1時間あやしても泣き止まなくて、最終的にリビングで一緒にテレビを見たら寝た。この実体験をもとに、同じ経験のあるママに「あるある」と思ってもらえる投稿を作りたい。文体はくだけた感じで、完璧じゃないママの本音が見える内容にして」 ナレーション: なし オノマトペ: カタカタ
2コマ目 (下): ミサキが驚く。タクヤが締める。 セリフ: ミサキ「こんなに具体的に書くんですか？」 セリフ: タクヤ「指示の解像度が、そのまま出力の解像度になるんです」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""今朝3時に夜泣きで起きて、1時間あやしても泣き止まなくて、最終的にリビングで一緒にテレビを見たら寝た。この実体験をもとに「あるある」と思ってもらえる投稿を作りたい。文体はくだけた感じで、完璧じゃないママの本音が見える内容にして""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""こんなに具体的に書くんですか？""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""指示の解像度が、そのまま出力の解像度になるんです""}]","misaki_work_home"
"35","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): ミサキが真剣な顔でキーボードを叩く。新しい指示を書き込んでいる。 セリフ: なし ナレーション: 「その日から、指示が変わった。」 オノマトペ: カタカタカタ
2コマ目 (下左): 画面に入力された指示のクローズアップ。「昨日、支援センターでママ友に「実家が近くていいな」と思ったけど口に出せなかった。比べちゃいけないとわかってるのに比べてしまう、あの自己嫌悪の気持ちを正直に書きたい」 セリフ: なし ナレーション: なし オノマトペ: なし
3コマ目 (下右): ミサキが真剣に考えながら書いている。時間をかけている演出。 セリフ: ミサキ（内心）「指示を書くのに時間がかかるようになった。でも出てくる文章が全く変わった」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""その日から、指示が変わった。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""「昨日、支援センターでママ友に『実家が近くていいな』と思ったけど口に出せなかった。比べてしまう自己嫌悪の気持ちを正直に書きたい」""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""指示を書くのに時間がかかるようになった。でも出てくる文章が全く変わった""}]","misaki_work_home"
"36","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた（2歳期）.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキがひなたの「ママ」の記憶を思い出しながら書く。 セリフ: なし ナレーション: 「「ひなたが初めて『ママ』って言った。でもその瞬間にケンタが仕事でいなかったことが寂しかった。嬉しさと寂しさが同居する気持ちを伝えたい」」 オノマトペ: なし
2コマ目 (中段): Claude出力画面が輝く。「ミサキの言葉」になった。 セリフ: ミサキ（内心）「ミサキの言葉になった」 ナレーション: 「ぱぁっ、と画面が輝いて見えた——気がした。」 オノマトペ: なし
3コマ目 (下段): ミサキが過去の仕事を思い出す。 セリフ: ミサキ（内心）「事務職で報告書を書いていたとき、上司に言われた言葉。「佐藤さんの報告書はわかりやすい。要点がまとまってる」」 ナレーション: 「事務職のスキルが、こんな形で活きるとは思わなかった。」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""「ひなたが初めて『ママ』って言った。でもその瞬間にケンタが仕事でいなかったことが寂しかった。嬉しさと寂しさが同居する気持ちを伝えたい」""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""ミサキの言葉になった""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""ぱぁっ、と画面が輝いて見えた——気がした。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""事務職で報告書を書いていたとき、上司に言われた言葉。「佐藤さんの報告書はわかりやすい。要点がまとまってる」""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""事務職のスキルが、こんな形で活きるとは思わなかった。""}]","misaki_work_home"
"37","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた（2歳期）.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): 転機の矢先、ひなたが布団から転がり落ちて泣き叫ぶ。ミサキが飛び起きる。 セリフ: なし ナレーション: 「しかし——。転機の矢先に、事件が起きた。」 オノマトペ: ガタッ！
2コマ目 (下・小): ミサキがひなたのおでこに手を当てる。熱い。 セリフ: ミサキ（内心）「熱い……！」 ナレーション: 「体温計を当てると——38度5分。」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""しかし——。転機の矢先に、事件が起きた。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""熱い……！""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""体温計を当てると——38度5分。""}]","misaki_casual"
