"ページ番号","使用するコマ割りテンプレ","漫画作成のプロンプト","コマ別テキストJSON","outfit_id"
"25","テンプレ1","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): 第8章扉ページ。朝のリビングでひなたに朝ごはんを食べさせているミサキ。そこにスマートフォンの通知が光る。希望の光が差し込む明るい演出。タイトル「第8章　初めての振込通知」を画面中央に大きく配置。 オノマトペ: ピロン","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""第8章　初めての振込通知""}]","misaki_casual"
"26","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): Zoom面談。タクヤが前のめりに話し始める。 セリフ: タクヤ「佐藤さん、そろそろ収益化の話をしましょうか」 ナレーション: 「フォロワーが200人を超えた頃、タクヤが面談でこう切り出した。」
2コマ目 (中段): ミサキが背筋をピンと伸ばす。目が輝く。 セリフ: ミサキ「収益化！」 オノマトペ: キラッ
3コマ目 (下段): タクヤが説明する。 セリフ: タクヤ「アフィリエイトです。自分が本当に使っていて、本当に良いと思っているものだけを紹介する。それだけです」","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""フォロワーが200人を超えた頃、タクヤが面談でこう切り出した。""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""佐藤さん、そろそろ収益化の話をしましょうか""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""収益化！""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""アフィリエイトです。自分が本当に使っていて、本当に良いと思っているものだけを紹介する。それだけです""}]","misaki_work_home"
"27","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): ミサキが顔を曇らせる。 セリフ: ミサキ「でも、なんか……お金を稼ぐために紹介するって、なんか嘘くさくなりそうで」
2コマ目 (下左): タクヤが真剣な顔で答える。 セリフ: タクヤ「そこが一番大事なんです。佐藤さんがよいと思っていないものを紹介したら、フォロワーはすぐに気づく。だから正直に」
3コマ目 (下右): タクヤが確認するように聞く。 セリフ: タクヤ「自分が使っているもの、思い浮かびますか？」","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""でも、なんか……お金を稼ぐために紹介するって、なんか嘘くさくなりそうで""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""そこが一番大事なんです。佐藤さんがよいと思っていないものを紹介したら、フォロワーはすぐに気づく。だから正直に""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""自分が使っているもの、思い浮かびますか？""}]","misaki_work_home"
"28","テンプレ3","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ3: 上小下大
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・小): ミサキが指を折りながら考える。 セリフ: ミサキ「電動鼻吸い器。ベビーモニター。抱っこ紐。……あと、Claude」 オノマトペ: ふむふむ
2コマ目 (下・大): タクヤが力強く頷く。集中線。 セリフ: タクヤ「完璧です」 セリフ: タクヤ「Claudeを使って収益を上げているプロセスを投稿することが一番のコンテンツですよ。ツールとしての紹介ではなく、体験として」 オノマトペ: ドキッ","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""電動鼻吸い器。ベビーモニター。抱っこ紐。……あと、Claude""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""完璧です""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""Claudeを使って収益を上げているプロセスを投稿することが一番のコンテンツですよ。ツールとしての紹介ではなく、体験として""}]","misaki_work_home"
"29","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキの頭の中がぱぁっと開いていくような光の演出。目が輝く。 セリフ: ミサキ（内心）「……なるほど」 ナレーション: 「ぱぁっ、と頭の中が開いた感じがした。」 オノマトペ: ぱぁっ！
2コマ目 (中段): ミサキがClaudeと一緒にASP登録を進めている。商品リストと相談中の画面。 ナレーション: 「Claudeと一緒にASP登録をした。商品選定。リンクの自然な入れ方。」 オノマトペ: カチャカチャ
3コマ目 (下段): ミサキが電動鼻吸い器の紹介文を書いている。 セリフ: ミサキ（内心）「嘘がない。」 ナレーション: 「「電動鼻吸い器。5000円は高いと思った。でも夜中の鼻水バトルが3分で終わるようになった。」実体験ベースの紹介文を作る。」","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……なるほど""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ぱぁっ、と頭の中が開いた感じがした。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""Claudeと一緒にASP登録をした。商品選定。リンクの自然な入れ方。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""嘘がない。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""「電動鼻吸い器。5000円は高いと思った。でも夜中の鼻水バトルが3分で終わるようになった。」実体験ベースの紹介文を作る。""}]","misaki_work_home"
"30","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): ミサキがClaudeの出力した文章を見つめる。感動の表情。 セリフ: ミサキ（内心）「これ……私の文章だ」 ナレーション: 「Claudeが出してきた文章を見て、ミサキは思った。いや、正確には——自分がClaudeに指示した言葉が、形を変えて戻ってきた。自分の言葉だ。」
2コマ目 (下・小): ミサキが投稿ボタンを押す。 ナレーション: 「ポチッ、と投稿した。」 オノマトペ: ポチッ","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""これ……私の文章だ""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""Claudeが出してきた文章を見て、ミサキは思った。いや、正確には——自分がClaudeに指示した言葉が、形を変えて戻ってきた。自分の言葉だ。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""ポチッ、と投稿した。""}]","misaki_work_home"
"31","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 1週間後。画面に「クリック3、成約0」。ミサキが沈黙している。 セリフ: ミサキ（内心）「……」 ナレーション: 「1週間後。Claudeでデータを確認する。「クリック3、成約0」」
2コマ目 (中段): さらに1週間後。「クリック11、成約0」。でもミサキは止めない。 セリフ: ミサキ（内心）「……まだか」 ナレーション: 「2週間後。「クリック11、成約0」 でも止めなかった。」
3コマ目 (下段): 深夜のリビングでガッツポーズするミサキ。「フォロワー300人！！」の吹き出し。一人でにやにやしている。 セリフ: ミサキ「300人！！」 ナレーション: 「3週間目、フォロワー300人を超えた。深夜0時のリビングで、一人でガッツポーズした。」 オノマトペ: やったー！","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""1週間後。Claudeでデータを確認する。「クリック3、成約0」""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……まだか""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""2週間後。「クリック11、成約0」 でも止めなかった。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""300人！！""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""3週間目、フォロワー300人を超えた。深夜0時のリビングで、一人でガッツポーズした。""}]","misaki_work_home"
"32","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): 朝。ひなたへの朝ごはんの攻防。ひなたが口を開けずに顔を背ける。 セリフ: ミサキ「あーん、ひなた、ほら、あーん」 セリフ: ひなた「やー！」 ナレーション: 「4週間目の、ある朝。いつものバトル。」
2コマ目 (下左): スマートフォンが光る。銀行アプリの通知。ミサキの手が止まる。 ナレーション: 「そのとき——スマートフォンが光った。銀行アプリの通知。「お振込がありました」」 オノマトペ: ピカッ
3コマ目 (下右): ミサキがゆっくりとスマートフォンを手に取る。ひなたのスプーンを持ったまま。 ナレーション: 「ミサキの手が止まった。ひなたのスプーンを持ったまま、ミサキはゆっくりスマートフォンを手に取った。」","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""4週間目の、ある朝。いつものバトル。""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""あーん、ひなた、ほら、あーん""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ひなた"", ""text"": ""やー！""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""そのとき——スマートフォンが光った。銀行アプリの通知。「お振込がありました」""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキの手が止まった。ひなたのスプーンを持ったまま、ミサキはゆっくりスマートフォンを手に取った。""}]","misaki_casual"
"33","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): スマートフォンの画面に大きく「振込額：1,280円」の文字。ミサキの表情が固まっている。時間が止まったような静寂の演出。集中線で1280円の数字を強調。 ナレーション: 「振込額：1,280円。千二百八十円。ランチ一回分にも満たない。でも——ミサキの手が、震えた。ブルブルブルブル……。」 オノマトペ: ブルブルブルブル……
2コマ目 (下・小): ミサキがゆっくりスプーンをテーブルに置く。 セリフ: ミサキ「会社以外から、初めて入ってきたお金だ」 ナレーション: 「誰にも雇われていない。自分で考えて、自分で作って、自分で稼いだ、1,280円。」","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""振込額：1,280円。千二百八十円。ランチ一回分にも満たない。でも——ミサキの手が、震えた。ブルブルブルブル……。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""会社以外から、初めて入ってきたお金だ""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""誰にも雇われていない。自分で考えて、自分で作って、自分で稼いだ、1,280円。""}]","misaki_casual"
"34","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキがテーブルに突っ伏す。涙の雫が落ちる演出。 セリフ: ミサキ「…………うっ」 ナレーション: 「テーブルに突っ伏した。」 オノマトペ: ぼたぼた
2コマ目 (中段): ひなたがミサキの顔を不思議そうに覗き込む。 セリフ: ひなた「ままー？」 セリフ: ミサキ「ひなた、ちょっと待って……」
3コマ目 (下段): ミサキが笑いながら泣いている。ひなたがぽかんとした顔。 セリフ: ひなた「なんで？」 セリフ: ミサキ「嬉しいから」 セリフ: ひなた「うれしいのになんで？」 ナレーション: 「会社を辞めたとき、泣けなかった。名刺をなくしたとき、泣けなかった。1,280円で——泣いている。」","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""…………うっ""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""テーブルに突っ伏した。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ひなた"", ""text"": ""ままー？""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""ひなた、ちょっと待って……""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ひなた"", ""text"": ""なんで？""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""嬉しいから""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ひなた"", ""text"": ""うれしいのになんで？""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""会社を辞めたとき、泣けなかった。名刺をなくしたとき、泣けなかった。1,280円で——泣いている。""}]","misaki_casual"
"35","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): Zoom面談。ミサキが報告するとタクヤが身を乗り出す。 セリフ: ミサキ「初めての振込が来ました。1,280円です」 セリフ: タクヤ「おめでとうございます！！ 1,280円！！ すごいですよ！！」 オノマトペ: パッ
2コマ目 (中段): ミサキが正直に告白する。 セリフ: ミサキ「ランチ一回分なのに、なんで号泣したんだろって思って……」 セリフ: タクヤ「号泣して当然です」
3コマ目 (下段): ミサキがタクヤに尋ねる。タクヤが真顔で答える。 セリフ: ミサキ「タクヤさん自身の初めての振込って、いくらだったんですか？」 セリフ: タクヤ「……320円でした」 セリフ: ミサキ「え！？ 320円！？」 オノマトペ: ガーン！","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""初めての振込が来ました。1,280円です""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""おめでとうございます！！ 1,280円！！ すごいですよ！！""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""ランチ一回分なのに、なんで号泣したんだろって思って……""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""号泣して当然です""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""タクヤさん自身の初めての振込って、いくらだったんですか？""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""……320円でした""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""え！？ 320円！？""}]","misaki_work_home"
"36","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): タクヤとミサキが笑い合っている。Zoom画面越しに二人の笑顔。温かい雰囲気。 セリフ: タクヤ「320円で、床で泣きました」 セリフ: ミサキ「床で！？」 セリフ: タクヤ「床に座って、10分泣きました」 セリフ: ミサキ「……私、テーブルに突っ伏しました」 ナレーション: 「ふたりで笑った。」 オノマトペ: あはは！
2コマ目 (下・小): タクヤが力強く頷く。 セリフ: タクヤ「これがスタートラインです。1,280円は次の1万円への第一歩。本当に、よくここまでやりました」","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""320円で、床で泣きました""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""床で！？""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""床に座って、10分泣きました""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""……私、テーブルに突っ伏しました""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ふたりで笑った。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""これがスタートラインです。1,280円は次の1万円への第一歩。本当に、よくここまでやりました""}]","misaki_work_home"
